index,domain,object,author,text,likes,unlikes,stars,date,collect_date,replies,favorite,want_see,recommend,see,internal_id,sentimento
9966,apps,br.com.intermedium,32547,"Muito bom sem burocracia , app facil de manusear.",0,0,5.0,15 de março de 2019,8 de abril de 2019,,,,,,47822,1
135,apps,com.nvt.cs,365935,Depois que atualizou travou tudo. Parou de funcionar!,0,0,1.0,8 de fevereiro de 2019,7 de abril de 2019,,,,,,660763,0
1785,apps,com.tinder,459197,"não consigo mais conectar minha conta? fala que eu fui banida, mas não sei porque. agora não consigo mas usar o app, alguém pode me ajudar?",0,0,1.0,5 de fevereiro de 2019,8 de abril de 2019,,,,,,859732,0
3404,apps,com.psafe.msuite,0,eu quero meu dinheiro de volta nao gostei da versao paga,0,0,2.0,23 de fevereiro de 2019,9 de abril de 2019,,,,,,722844,0
2906,apps,com.b2w.shoptime,0,"Essa última atualização ferrou com o app, simplesmente não funciona quanto antes. A navegação está impossível devido aos inúmeros travamentos, principalmente na busca de produtos.",10,0,2.0,3 de outubro de 2018,12 de abril de 2019,,,,,,196824,0
8304,apps,mega.privacy.android.app,178951,Vou ver (ainda),0,0,5.0,24 de setembro de 2018,22 de abril de 2019,,,,,,1000795,1
7492,apps,com.nianticlabs.pokemongo,361631,"Bom jogo, mas puxa muito a Internet. E mesmo tendo uma boa rede de dados móveis, muitas vezes trava.",0,0,4.0,10 de janeiro de 2019,20 de abril de 2019,,,,,,652485,0
6100,apps,com.etermax.preguntados.lite,195665,Amo jogar perguntados me faz aprender muitas coisas do nosso mundo.,4,0,4.0,1 de fevereiro de 2019,11 de abril de 2019,,,,,,330362,1
4504,apps,com.badoo.mobile,131370,"Oi q ,",0,0,2.0,29 de março de 2019,4 de abril de 2019,,,,,,203607,1
5053,apps,com.socialnmobile.dictapps.notepad.color.note,218506,Supri com minhas necessidades,0,0,4.0,27 de novembro de 2018,12 de abril de 2019,,,,,,790877,1
5205,apps,com.supercell.brawlstars,436118,"Gosto do jogo, mas deu erro em um momento, procurei o suporte de solução de problemas e fui atendida de forma ríspida por um Samuel sa. Se for pra ser assim, pra que oferecer o serviço então?",0,0,4.0,14 de março de 2019,11 de abril de 2019,,,,,,814095,0
4080,apps,com.foursquare.robin,16344,"Ultimamente vem apresentando alguns erros. Tenho mais de 3.000 moedas, mas quando vou atualizar os adesivos diz que a carteira está vazia. Além de que, algumas vezes quando vou fazer o check in, o local não fica salvo na timeline.",2,0,2.0,17 de dezembro de 2016,9 de abril de 2019,,,,,,364619,0
6918,apps,com.oneapp.max.security.pro,373325,"É um app bom,só que tem muito anúncios.",1,0,4.0,24 de janeiro de 2019,10 de abril de 2019,,,,,,675937,1
6802,apps,com.piriform.ccleaner,384487,"Bom para limpeza de cache e remoção de arquivos inúteis, com liberação de espaço...",0,0,4.0,8 de novembro de 2018,13 de abril de 2019,,,,,,703687,1
5206,apps,com.wunderkinder.wunderlistandroid,0,Fácil e entuitivo...,0,0,4.0,26 de agosto de 2018,13 de abril de 2019,,,,,,930204,1
532,apps,com.whatsapp.w4b,493794,troquei para o business e baniu minha conta,0,0,1.0,14 de março de 2019,10 de abril de 2019,,,,,,928152,0
4830,apps,br.com.santander.way,55424,"Ñ é otimizado para algumas versões do Android, quase sempre não responde",0,0,2.0,3 de abril de 2019,11 de abril de 2019,,,,,,80476,0
4038,apps,com.tinder,0,Gente o que aconteceu não consigo entrar mais a tela fica branca quando tento entrar peli face como sempre fiz e o app fecha arrumem isso por favor.,4,0,2.0,20 de fevereiro de 2019,8 de abril de 2019,,,,,,855046,0
4084,apps,com.supercell.brawlstars,436523,"a produtora deste jogo sempre comete o mesmo erro com quase todos os seus jogos,para eles se o cara ganha duas partidas ele tem que parder quatro,se vc vai em dupla manda uns caras de liga baixa como seu parseiro,se vc vai em solo,manda uns caras de liga auta contra vc,poxa que saco",216,0,2.0,17 de março de 2019,11 de abril de 2019,,,,,,814824,0
3204,apps,com.dropbox.android,0,Ultimamente não sincroniza as fotos tiradas do meu telemóvel...,0,0,2.0,4 de março de 2019,13 de abril de 2019,,,,,,287214,0
7110,apps,com.banggood.client,138679,"ótimo...veio tudo direitinho , de parabéns. So que , comprei uma mini camera sq11, e enviaram foi a tão falada versão "" fake"" , não filma em nada em fullhd. A qualidade de vídeos e fotos é abaixo do padrão VGA . o site é bom ( o app também) , maldito quem enviou gato por lebre .",5,0,4.0,12 de março de 2019,13 de abril de 2019,,,,,,214826,1
330,apps,com.instagram.android,0,Precisa melhorar nesta questão de dias a dias ter que atualizar.,0,0,1.0,28 de março de 2019,30 de março de 2019,,,,,,504042,0
4957,apps,com.google.android.apps.maps,0,Depois desta ultima atualizaçao ele na esta funcionando!!!,0,0,2.0,26 de janeiro de 2019,13 de abril de 2019,,,,,,412470,0
3033,apps,com.ubercab,0,pra mim muito útil,0,0,2.0,30 de março de 2019,30 de março de 2019,,,,,,897249,1
7684,apps,com.badoo.mobile,0,eu adorooooooooo❤️❤️❤️❤️❤️❤️ não consigo viver sem! é o melhor de todos os aplicativos de relacionamento! ganha até do tinder!,7,0,5.0,27 de fevereiro de 2019,4 de abril de 2019,,,,,,203453,1
1597,apps,br.com.original.bank,49428,"Não consigo acessar a parte dos cartões, toda vez aparece que houve um problema. Consertem isso pelo amor de Deus!",0,0,1.0,30 de janeiro de 2019,12 de abril de 2019,,,,,,70736,0
9919,apps,com.anydo,0,"Simples, fácil e muito útil",0,0,5.0,5 de setembro de 2012,21 de abril de 2019,,,,,,167886,1
3597,apps,com.lomotif.android,0,Achei q era bem bom o problema é depous do login fica uma bost@@##@,0,0,2.0,22 de março de 2019,10 de abril de 2019,,,,,,568067,0
9038,apps,com.trello,469453,Ótimo para organização pessoal e profissional,0,0,5.0,12 de abril de 2018,13 de abril de 2019,,,,,,877633,1
8001,apps,br.com.mobits.peixeurbano,18776,Um dos melhores app de descontos,1,0,5.0,9 de agosto de 2018,13 de abril de 2019,,,,,,65768,1
590,apps,com.br.bebebebr,0,se os canais abrir eu do 5 estrela,0,0,1.0,11 de março de 2019,10 de abril de 2019,,,,,,220483,0
647,apps,com.waze,489791,"Péssimo. Traço a rota e ja na estrada perde sinal e fica procurando (infinitamente) ja me perdi duas vezes, pq uma vez que vc se perdeu e saiu da rota dele, vc nao volta mais a encontrá-la e ai lascou mesmo, me deixou na mão. Trava muito, quando melhorar mudo a avaliação.",0,0,1.0,11 de fevereiro de 2019,3 de abril de 2019,,,,,,918273,0
9102,apps,com.king.candycrushsaga,301739,O melhor jogo amo muito,0,0,5.0,6 de abril de 2019,11 de abril de 2019,,,,,,534113,1
8015,apps,com.health.lab.drink.water.tracker,273245,Vc não faz idéia de quão para mim e essencial este App,0,0,5.0,8 de abril de 2019,10 de abril de 2019,,,,,,476410,1
3771,apps,com.r7.rederecord,401846,Bom mas parou de pegar a tv ao vivo,1,0,2.0,11 de julho de 2017,11 de abril de 2019,,,,,,740981,0
9039,apps,com.playgendary.kickthebuddy,0,Esse jogo é muito bom. É muito engraçado guando o boneco ele grita . mas parabéns quem gritou,1,0,5.0,7 de outubro de 2018,12 de abril de 2019,,,,,,711198,1
5082,apps,com.billiards.city.pool.nation.club,140536,"O jogo é bom, pena q são só 1020 ""fases"" e após isso não há mais possibilidades de se jogar",5,0,4.0,17 de fevereiro de 2019,10 de abril de 2019,,,,,,219374,1
7882,apps,com.instagram.layout,288609,Tem atendido minhas necessidades,0,0,5.0,7 de março de 2018,22 de abril de 2019,,,,,,510366,1
9362,apps,com.socialnmobile.dictapps.notepad.color.note,0,Parabéns! e Obrigado !,0,0,5.0,18 de setembro de 2018,12 de abril de 2019,,,,,,790629,1
4210,apps,com.tencent.ig,450008,muito lag depois dessa nova atualização .aff,0,0,2.0,19 de abril de 2019,22 de abril de 2019,,,,,,841158,0
8834,apps,flipboard.app,845,Objetivo e rico em noticias,0,0,5.0,22 de outubro de 2018,13 de abril de 2019,,,,,,978449,1
8699,apps,com.picsart.studio,0,"melhor app de edição que eu já usei, é mto facil de mexer amei!!! ❤️",0,0,5.0,17 de março de 2019,10 de abril de 2019,,,,,,700174,1
1795,apps,br.com.kboing.playlists,33455,Só piora !!,0,0,1.0,30 de maio de 2016,9 de abril de 2019,,,,,,48992,0
2586,apps,br.com.gabba.Caixa,25360,"precisa melhorar muito. Do que adianta configurar para entrar com a digital, se no próximo acesso nao permite e faz emtrar com a senha novamente. Caixa sendo caixa, app muito ruim.",0,0,2.0,24 de março de 2019,31 de março de 2019,,,,,,37322,0
8355,apps,com.lenovo.anyshare.gps,311155,mil vezes indicoooooooooooooooooo,2,0,5.0,13 de fevereiro de 2019,8 de abril de 2019,,,,,,556239,1
2316,apps,com.etermax.preguntados.lite,195162,"anuncio, anuncio, anuncio pqp",0,0,1.0,9 de fevereiro de 2019,11 de abril de 2019,,,,,,329258,0
4185,apps,com.lomotif.android,0,"No começo tava ótimo, mas agr o video fica td verde dando erro, AFF",0,0,2.0,2 de fevereiro de 2019,10 de abril de 2019,,,,,,571097,0
8827,apps,com.ea.game.pvzfree_row,0,Esse jogo é muito bom !,0,0,5.0,12 de outubro de 2018,21 de abril de 2019,,,,,,317553,1
7072,apps,com.supercell.brawlstars,436613,"muito obrigado Supercell por FORÇAR uma atualização que trava o jogo todo :( não entra nem roda tudo por conta da atualização forçada q vcs fizeram... ,......................,......................,......................,......................,......................,......................,......................,......................,......................,......................,......................,......................,......................,......................,......................,...",0,0,4.0,27 de fevereiro de 2019,11 de abril de 2019,,,,,,814990,0
5234,apps,org.mozilla.firefox,531353,Queremos o Mozilla Firefox pra usar segundo plano e poder ouvir música no YouTube fora isso qualquer navegador serve,1,0,4.0,6 de maio de 2017,8 de abril de 2019,,,,,,1017250,0
8743,apps,com.duapps.recorder,182075,melhor gravador de tela vale apena instalar,0,0,5.0,18 de março de 2019,31 de março de 2019,,,,,,300401,1
8670,apps,com.cam001.selfie,148830,É top essa câmera gosteis merece 5 estrelas,0,0,5.0,16 de dezembro de 2018,10 de abril de 2019,,,,,,237453,1
4768,apps,com.facebook.lite,200319,esta atualização e horrivel nao abre nao faz nada eu goatava dele mas assim nao da voltar a versão antiga,0,0,2.0,13 de março de 2019,10 de abril de 2019,,,,,,338682,0
9972,apps,com.adorocinema.android,96012,App muito ótimo pra ficar por dentro das novidades e passar o tempo. Nota 10,0,0,5.0,26 de junho de 2017,12 de abril de 2019,,,,,,143469,1
7144,apps,com.myyearbook.m,355505,"Meu bugou... Saiu sozinho, não consigo lembrar minha senha e quando coloco pra enviar para o meu e-mail, não é solicitado",3,0,4.0,13 de junho de 2018,13 de abril de 2019,,,,,,640528,0
2913,apps,com.globo.globotv,226729,"trava muito, e precisa melhorar bastante em relação a isso, mas os conteúdos são ótimos.",1,0,2.0,15 de janeiro de 2019,10 de abril de 2019,,,,,,389450,1
9871,apps,jp.naver.line.android,519940,Pra q pagar os adesivos?,0,0,5.0,1 de novembro de 2018,13 de abril de 2019,,,,,,988061,0
9893,apps,de.motain.iliga,506812,app muito bom e bem pensado para quem é torcedor,0,0,5.0,17 de março de 2019,10 de abril de 2019,,,,,,961018,1
2075,apps,com.tumblr,471144,depois da retirada da pornografica o app morreu,0,0,1.0,22 de março de 2019,12 de abril de 2019,,,,,,881162,0
4302,apps,com.twoo,475574,Amo a vida,0,0,2.0,14 de abril de 2014,12 de abril de 2019,,,,,,889721,1
5822,apps,com.h8games.helixjump,0,"só não dou 5 estrelas pq tem mt anúncio, e isso atrapalha bastante.",2,0,4.0,9 de março de 2019,10 de abril de 2019,,,,,,467570,0
2149,apps,br.com.mobicare.minhaoi,40359,PÉSSIMO FIQUEI UMA HORA TENTANDO FAZER LOGIN ENTRAR NADA FIZ TUDO CERTO E NADA HORRÍVEL VOCÊS DEVIAM TER VERGONHA DE FAZER PROPAGANDA DE UM APLICATIVO RUIM DESSE QUERIA SEGUNDA VIA DA MINHA CONTA E NÃO CONSEGUI NADA HORRÍVEL,2,0,1.0,9 de outubro de 2018,3 de abril de 2019,,,,,,58301,0
144,apps,br.com.gabba.Caixa,24351,"É péssimo, não consigo entrar na minha conta, fica só pedindo dv eu coloco e não da certo",0,0,1.0,10 de março de 2019,31 de março de 2019,,,,,,35682,0
4963,apps,com.twitter.android,0,"achei muita desigualdade essa coisa de beta só pra iphone, só pq quem tem iphone eh rico?????? que o tt mude essa palhaçada pq nós da tropa do android estamos de cara com essa desigualdade, melhore twitter",0,0,2.0,1 de abril de 2019,4 de abril de 2019,,,,,,887002,0
8159,apps,com.themausoft.wpsapp,0,É muito bom goste.. quem está lendo no meu comentário deixa o like se inscreva no meu canal por favor,0,0,5.0,4 de fevereiro de 2019,9 de abril de 2019,,,,,,844867,1
9030,apps,com.tumblr,0,meu cantinho na Internet,0,0,5.0,13 de fevereiro de 2019,12 de abril de 2019,,,,,,878483,1
4775,apps,com.twoo,430123,Parece com o badoo,0,0,2.0,13 de novembro de 2014,12 de abril de 2019,,,,,,891451,0
8933,apps,com.cam001.selfie,149553,nao tem o doce chat,8,0,5.0,23 de fevereiro de 2019,10 de abril de 2019,,,,,,239735,0
7749,apps,com.wunderkinder.wunderlistandroid,11165,Melhor app de todos sobre listas.,0,0,5.0,4 de setembro de 2018,13 de abril de 2019,,,,,,929931,1
9828,apps,com.techpsbr,445828,"otimo aplicativo, tem séries a vontade para assistir, e sempre melhorando.",0,0,5.0,31 de março de 2019,12 de abril de 2019,,,,,,833100,1
9214,apps,com.quizlet.quizletandroid,396410,Ótimo para melhorar os estudos e aprendizado!!,0,0,5.0,7 de agosto de 2018,22 de abril de 2019,,,,,,729629,1
6060,apps,com.king.candycrushsaga,0,bem legal realmente a gente se destrai,0,0,4.0,28 de março de 2019,11 de abril de 2019,,,,,,534031,1
9475,apps,com.zoom.zoomandroid,15457,Muito bom melhor app de preços e ofertas nota 10,1,0,5.0,3 de novembro de 2018,5 de abril de 2019,,,,,,955127,1
6409,apps,com.dropbox.android,176611,Bom para guardar arquivos,0,0,4.0,16 de dezembro de 2018,13 de abril de 2019,,,,,,288128,1
3317,apps,com.br.bebebebr,0,Não abre canais está pecimo,0,0,2.0,18 de fevereiro de 2019,10 de abril de 2019,,,,,,220682,0
7464,apps,com.playgendary.kickthebuddy,0,no meu tablet não funciona no J7 E LIXO,1,0,4.0,27 de janeiro de 2019,12 de abril de 2019,,,,,,712247,0
3061,apps,com.google.android.apps.youtube.music,223574,"Volume entre as faixas vária, no fone fica bem baixo... Estão longe de incomodarem o Spotfy.",0,0,2.0,16 de janeiro de 2019,2 de abril de 2019,,,,,,435463,0
1355,apps,br.com.bb.android,12554,"Simplesmente péssimo, péssimo, péssimo, infelizmente tenho que avaliar com no mínimo uma estrela mas a intenção era 0(zero) estrela, o app está péssimo nessa nova versão, muito ruim para concluir transações , sempre quando tento fazer uma transferência ele fecha o app, ja tentei realizar em outros aparelhos e o problema persiste, não venham dizer que é o aparelho ou sistema Android ou IOS ou qualquer outra coisa para justificar a péssima qualidade pessoas que usam TBM estão tendo problemas",0,0,1.0,18 de março de 2019,3 de abril de 2019,,,,,,18272,0
4514,apps,com.google.android.youtube,263594,"tem travado como nunca últimamente, como se ja não bastasse o incomodo das propagandas horríveis por lá, incrível como os cara só tem pensado em dinheiro últimamente. saudade YouTube antigo, saudades!",0,0,2.0,21 de janeiro de 2019,9 de abril de 2019,,,,,,456706,0
5505,apps,com.twitter.android,0,"sem medo, a verdade sempre, e danese !",0,0,4.0,30 de março de 2019,4 de abril de 2019,,,,,,884308,1
5250,apps,com.lbe.parallel.intl,0,"nao é tao bom por que fica saindo isso é chato mais, ameiiiii esse app recomendo muitooo",0,0,4.0,7 de janeiro de 2019,12 de abril de 2019,,,,,,549256,1
4511,apps,com.nvt.cs,0,"Não tô conseguindo acessar, já sou cadastrado, mas toda vez que vou acessar manda eu criar uma nova senha, daí eu faço o que manda e depois pede pra criar uma nova senha de novo, sacanagem!",0,0,2.0,20 de fevereiro de 2019,7 de abril de 2019,,,,,,663688,0
1730,apps,com.etermax.preguntados.lite,193744,Dei 1 estrela porque simplesmente não consigo abrir o jogo com o meu e-mail! O e-mail do Google que eu tenho pra acessar e baixar no Play Store,22,0,1.0,18 de novembro de 2018,11 de abril de 2019,,,,,,326255,0
1758,apps,com.themausoft.wpsapp,0,Ruiiiiiiiiiiiiiiiiiiiiiiiimmmmmmmm de mais,0,0,1.0,4 de novembro de 2018,9 de abril de 2019,,,,,,846511,1
6650,apps,com.microsoft.office.powerpoint,91884,"Gosto, pois me ajuda muito.",0,0,4.0,9 de outubro de 2018,9 de abril de 2019,,,,,,616959,1
6646,apps,com.health.lab.drink.water.tracker,274662,gosto de lembrar de beber água,0,0,4.0,14 de março de 2019,10 de abril de 2019,,,,,,479391,1
9860,apps,com.google.android.apps.books,166142,Esse App e muito educativo quando agente não faz nada e bom ler um livro amei tem amostra gratuita e para comprar.,2,0,5.0,9 de novembro de 2018,12 de abril de 2019,,,,,,402830,1
4139,apps,br.com.band.guiatv,6315,"Trava muito, muitas vezes não consigo nem abrir...ta difícil. Mas se resolverem será bom!!",9,0,2.0,10 de agosto de 2016,13 de abril de 2019,,,,,,10002,0
9393,apps,br.com.rodrigokolb.realdrum,0,"Muito legal,incrível pra quem gosta de bateria,música e muito bom",1,0,5.0,26 de agosto de 2018,22 de abril de 2019,,,,,,74546,1
5123,apps,com.foursquare.robin,212309,Desde a última atualização eu não consigo fazer check-in com foto. Não consigo postar fotos...,1,0,4.0,22 de julho de 2015,9 de abril de 2019,,,,,,366055,0
0,apps,com.zhiliaoapp.musically,503644,excluir uma conta só porque não tinha 1 milhão,0,0,1.0,4 de abril de 2019,9 de abril de 2019,,,,,,954164,0
1864,apps,br.com.bb.android,0,nao libera a senha,0,0,1.0,1 de abril de 2019,3 de abril de 2019,,,,,,14757,0
543,apps,br.com.digio,0,Não estou conseguindo acessar o App pede atualização que não existe,0,0,1.0,28 de fevereiro de 2019,9 de abril de 2019,,,,,,33526,0
349,apps,com.lomotif.android,0,O meu está dando erro,0,0,1.0,14 de março de 2019,10 de abril de 2019,,,,,,569168,0
6906,apps,com.piriform.ccleaner,46056,"Gostei,mas vou testar outro app",0,0,4.0,15 de novembro de 2018,13 de abril de 2019,,,,,,704934,1
9765,apps,com.google.android.street,262432,"Aiiii eu adorei esse aplicativo, nao posso viver sem ele.mais!!!! Lindooo",16,0,5.0,17 de junho de 2017,13 de abril de 2019,,,,,,454595,1
2523,apps,com.google.android.street,222537,Eu não entendi muito bem mas parece que ele só serve para ver foto de lugares,0,0,2.0,10 de setembro de 2015,13 de abril de 2019,,,,,,452754,0
3464,apps,com.globo.gshow.app,229733,"Demora pra abrir, os vídeos demora pra carregar, tá péssimo",2,0,2.0,17 de março de 2018,12 de abril de 2019,,,,,,394677,0
457,apps,com.lenovo.anyshare.gps,0,"o aplicativo e bom mais nao funciona o melhor. q e o equalizador, arruma isso ai pelo amor de Deus",8,0,1.0,15 de janeiro de 2019,8 de abril de 2019,,,,,,552676,0
3023,apps,com.imdb.mobile,14055,"E ruim pq nao tem canais, com traducao em portugues.",0,0,2.0,26 de junho de 2013,11 de abril de 2019,,,,,,501728,0
7261,apps,br.com.getninjas.pro,0,"Estou testando o app ainda. Se realmente funcionar bem, volto e dou mais 1 estrela.",0,0,4.0,4 de fevereiro de 2019,12 de abril de 2019,,,,,,38207,1
9515,apps,com.globo.ge.app,224828,Gostei...cumpre oq promete.,0,0,5.0,14 de julho de 2018,13 de abril de 2019,,,,,,386284,1
7872,apps,org.telegram.messenger,532129,é um otimo aplicativo vocês poderiam colocar status também mais é um aplicativo excelente ❤️,0,0,5.0,13 de março de 2019,8 de abril de 2019,,,,,,1019057,1
6625,apps,com.h8games.helixjump,0,"bom ""mais trava quando eu entro no jogo""",0,0,4.0,2 de abril de 2019,10 de abril de 2019,,,,,,469776,0
2534,apps,de.motain.iliga,506809,"o aplicativo ficaria mais completo se também aparecessem os clubes de segunda divisão estadual como o a Série A2 do campeonato Gaúcho, oq não aparece no aplicativo, porem não só do da Série A2 do Gauchão como também de outros estados, a Copa Gaúcha tem, esta faltando a série A2",4,0,2.0,10 de janeiro de 2019,10 de abril de 2019,,,,,,960999,0
131,apps,com.google.android.apps.paidtasks,245546,"Já recebi várias pesquisas, usava os créditos para alugar filmes no Google play filmes, no entanto, desde Março de 2018, não recebo mais pesquisas, já enviei msg pelo aplicativo, nunca recebi um retorno...já exclui minha conta e configurem tudo novamente, mas nunca mais funcionou...",0,0,1.0,8 de janeiro de 2019,21 de abril de 2019,,,,,,422575,0
3704,apps,br.com.intermedium,30778,"vou dar 2 estrelas porque inicialmente foi bem agil e descomplicado para abrir a conta,mas depois da conta aberta nao consigo ter acesso para criar a senha nem para fazer nada! e nao pode ter acesso nem pelo pc o que é horrivel.eu ja to imaginando o resto doa processos se vao ser dificeis e problematico assim.",0,0,2.0,5 de abril de 2019,8 de abril de 2019,,,,,,45426,0
1372,apps,com.b2w.americanas,126441,nao abre no k9 lg,21,0,1.0,23 de março de 2019,4 de abril de 2019,,,,,,194158,0
6200,apps,com.google.android.apps.books,48337,O que aconteceu fiz essa última atualização e agora não funciona mais,45,0,4.0,8 de novembro de 2018,12 de abril de 2019,,,,,,399522,0
4856,apps,com.canva.editor,150443,"Amo o App, mas depois da última atualização ele não funciona com minha internet, já tentei de tudo e nada deu certo...",0,0,2.0,8 de fevereiro de 2019,12 de abril de 2019,,,,,,241196,0
4712,apps,com.utorrent.client,0,"De uns dias para cá vem ficando péssimo, muito lento. Minha Internet é ótima.",0,0,2.0,9 de março de 2019,21 de abril de 2019,,,,,,909970,0
5544,apps,com.itau,293962,"O app não atualiza as informações de depósito em ""lançamentos futuros"". Uma pena, pois na versão antiga mostrava e eu tinha um maior controle da minha conta.",0,0,4.0,21 de março de 2019,4 de abril de 2019,,,,,,518961,0
1413,apps,br.com.timbrasil.meutim,0,"Quer passar raiva, só vir pra Tim. A operadora que mais engana e desrespeita os clientes. Fiz várias reclamações. Não respeita a Anatel e nem mesmo o Procon! Registrei uma reclamação no Procon por não cumprirem um acordo firmado anteriormente através de outra reclamação no Procon e terem tirado uma oferta da Black Friday. Sequer responderam a última demanda que fiz no Procon. No primeiro problema que der vão passar raiva, e virá outro e mais outro. Fujam!",78,0,1.0,16 de março de 2019,6 de abril de 2019,,,,,,97603,0
4113,apps,com.tranzmate,467302,As informações não batem com horários dos ônibus . pelo menos a linha 120 intermunicipal,4,0,2.0,3 de abril de 2019,8 de abril de 2019,,,,,,873760,0
655,apps,br.gov.caixa.bolsafamilia,50009,"O app não quer mais entrar, toda vez fica dando erro e pedindo pra tentar mais tarde mas nunca consigo entrar, por favor arrumem isso",0,0,1.0,26 de janeiro de 2018,11 de abril de 2019,,,,,,117598,0
8137,apps,com.memrise.android.memrisecompanion,28421,muito bom o melhor app que eu ja vi de curso sobre linguagem,0,0,5.0,3 de abril de 2019,22 de abril de 2019,,,,,,589557,1
4098,apps,com.duapps.recorder,0,odie não consigo gravar nada,0,0,2.0,14 de março de 2019,31 de março de 2019,,,,,,300621,0
592,apps,com.mercadopago.wallet,332999,"Não consigo associar meu telefone, coloquei 15 reais no App e não consigo usar o meu gmail pra fazer o pagamento, fica barrado no ""Autorizar"" e não sai disso, achei pessimo !",0,0,1.0,21 de março de 2019,13 de abril de 2019,,,,,,598743,0
8708,apps,br.com.santander.way,0,meu estou amando minha experiência com vcs se eu soubesse que era tao acolhedor assim eu ja era cliente de vcs anos e anos.,0,0,5.0,27 de fevereiro de 2019,11 de abril de 2019,,,,,,82771,1
3123,apps,com.lomotif.android,0,"Quando eu estou fazendo o video, ou a música ( que eu escolhi do meu dispositivo ) não sai, ou ele trava e eu tenho que escolher as fotos novamente",0,0,2.0,9 de março de 2019,10 de abril de 2019,,,,,,571331,0
3047,apps,com.droid4you.application.wallet,172918,"Simplesmente não sincroniza com os bancos, já entrei em contato diversas vezes com o suporte e não obtive retorno. Fiz o pagamento de uma assinatura anual que no fim das contas não poderei utilizar.",0,0,2.0,5 de junho de 2018,12 de abril de 2019,,,,,,282457,0
3887,apps,com.dywx.larkplayer,0,oiieh então eu gostaria que vocês melhorançem por que tipo assim eu fui para ouvir uma música não deu por que estava sem internet aí depois eu fui para escutar de novo e não tava saindo som então se vocês melhorançem eu iria ficar muito grata. eu vou dar 2 estrelas por que eu quero que vocês melhorem é a primeira vez que eu abaixo esse aplicativo é acontece essas coisa pó meu não da né eu por favor melhorem isso se não vocês só tem a perder se vocês me responderem eu ficarei muito feliz em fala.,46,0,2.0,23 de fevereiro de 2019,11 de abril de 2019,,,,,,313397,0
5735,apps,com.taxis99,23036,Use esse codigo ( BRL75487 ) para ter desconto em sua primeira corrida,0,0,4.0,26 de março de 2019,31 de março de 2019,,,,,,829643,1
2184,apps,br.com.bradesco.cartoes,12949,esse aplicativo disse que eu iria acompanha minhas compras em tempo real tive que atualizar ele e ate agora nada como que faz pra acompanhar mesmo???,0,0,1.0,11 de janeiro de 2019,8 de abril de 2019,,,,,,18821,0
2145,apps,com.br.bebebebr,0,nenhuma prgramacâo abre,0,0,1.0,3 de fevereiro de 2019,10 de abril de 2019,,,,,,222082,0
7047,apps,com.cleanmaster.mguard,157124,Gostei do app. Fácil de manusear e muito rápido. O problema são as propagandas. Enche o saco!,0,0,4.0,9 de fevereiro de 2019,10 de abril de 2019,,,,,,253685,1
3105,apps,com.supercell.brawlstars,0,"legalzinho. o problema é ter que reinstalar o app a cada atualização, pois o mesmo não abre, e diz que parou de funcionar.",0,0,2.0,27 de fevereiro de 2019,11 de abril de 2019,,,,,,816939,0
9233,apps,wp.wattpad,0,Ótimo para quemama lernos livros mais quem é viciado no celular ler no celular,0,0,5.0,19 de outubro de 2018,12 de abril de 2019,,,,,,1038771,1
9096,apps,com.google.android.apps.nbu.files,242087,muito bom meu célular não tava baixando nada daí eu baixei a aplicativo e líbero muito espaço no meu célular muito bom o aplicativo,0,0,5.0,5 de abril de 2019,8 de abril de 2019,,,,,,416914,1
2769,apps,llc.vizertv,373814,o app é bom porém trava demais,0,0,2.0,4 de abril de 2019,11 de abril de 2019,,,,,,991858,0
5221,apps,com.outfit7.mytalkingangelafree,0,"Esse jogo e bom , mais podia ter mais minigames coloque mais por favor..se vcs colocarem eu do 5 Estrela",3,0,4.0,4 de dezembro de 2018,11 de abril de 2019,,,,,,683042,0
5833,apps,com.kwai.video,305037,Achei muito top.,0,0,4.0,8 de abril de 2019,10 de abril de 2019,,,,,,540967,1
1732,apps,com.ludashi.dualspace,0,não abre todas as conversas anteriores no menssser,7,0,1.0,8 de março de 2019,12 de abril de 2019,,,,,,571697,0
265,apps,com.bradesco,145427,Muito ruim o aplicativo pede uma chave depois a senha digitei a senha correta mais bloqueou. Tenho o aplicativo do Banco do Brasil mil vezes melhor. Ja estou super arrempendida de ter a aberto conta corrente com vcs preciso de um aplicativo bem melhor mais facil de trabalhar não tenho tempo para ir no banco,0,0,1.0,29 de março de 2019,1 de abril de 2019,,,,,,228629,0
5144,apps,com.yy.biu,0,estou gostando desse app só vou dá quatro estrelas pq estou começando usar agora mas vc estão de parabéns e recomendo depois faço outro comentário ok!,4,0,4.0,2 de março de 2019,10 de abril de 2019,,,,,,944813,1
8267,apps,com.ludashi.dualspace,319717,Queria sem anúncio,9,0,5.0,4 de novembro de 2018,12 de abril de 2019,,,,,,572904,0
3937,apps,org.telegram.messenger,532028,"quero status , coloca status que o WhatsApp vai pro saco , vamos melhorar , por que agora que é a hora de vcs crescerem",1,0,2.0,13 de março de 2019,8 de abril de 2019,,,,,,1018770,0
761,apps,com.r7.rederecord,91296,"No meu tablet não funciona,somente no meu celular....que droga",2,0,1.0,7 de abril de 2017,11 de abril de 2019,,,,,,741235,0
